Lastupdated,Status_Timestamp,Zone_Number,Status_Description,KerbsideID,Location
2024-12-09T03:44:36+03:00,2024-12-09T02:37:02+03:00,7571,Present,65644,"-37.8139204605355, 144.9566026856169"
2024-12-09T03:44:36+03:00,2023-10-26T01:25:42+03:00,,Unoccupied,5691,"-37.81409629462509, 144.9563297765231"
2024-12-09T03:44:36+03:00,2024-12-09T01:37:04+03:00,7571,Present,65648,"-37.813955063716854, 144.95648172021134"
2024-12-09T03:44:36+03:00,2024-12-09T01:50:24+03:00,7455,Present,61421,"-37.81832366163701, 144.96029833485363"
2024-12-09T03:44:36+03:00,2024-12-09T03:21:59+03:00,7571,Present,65664,"-37.81422661034884, 144.95553085169536"
2024-12-09T03:44:36+03:00,2024-08-17T04:36:51+03:00,7571,Unoccupied,65670,"-37.81427626659823, 144.95535685511834"
2024-12-09T03:44:36+03:00,2024-12-09T02:32:48+03:00,7571,Present,65658,"-37.81417689573722, 144.9557051436189"
2024-12-09T03:44:36+03:00,2024-12-09T02:49:12+03:00,7273,Present,50624,"-37.808283042866265, 144.97174889865346"
2024-12-09T03:44:36+03:00,2024-12-09T02:16:17+03:00,7273,Present,50659,"-37.8080927945015, 144.9715406070668"
2024-12-09T03:44:36+03:00,2024-12-09T02:28:40+03:00,7275,Present,50677,"-37.808253443322855, 144.97148527117724"
2024-12-09T03:44:36+03:00,2024-12-09T03:39:20+03:00,7275,Present,50676,"-37.80830301339912, 144.9715081227749"
2024-12-09T03:44:36+03:00,2024-12-08T11:14:43+03:00,7712,Unoccupied,11368,"-37.804210079151204, 144.9554448621994"
2024-12-09T03:44:36+03:00,2024-12-08T20:42:14+03:00,7712,Unoccupied,11364,"-37.80411018240322, 144.95546281864233"
2024-12-09T03:44:36+03:00,2024-12-08T05:53:36+03:00,7712,Present,11358,"-37.80393278352662, 144.95549470758004"
2024-12-09T03:44:36+03:00,2024-12-09T02:10:58+03:00,7712,Present,11369,"-37.80423505345237, 144.95544037250653"
2024-12-09T03:44:36+03:00,2024-12-08T23:27:43+03:00,7712,Unoccupied,11363,"-37.80408520855066, 144.95546730833104"
2024-12-09T03:44:36+03:00,2024-12-09T03:30:49+03:00,7712,Unoccupied,11365,"-37.804135156695956, 144.9554583295428"
2024-12-09T03:44:36+03:00,2024-12-09T01:51:29+03:00,7712,Unoccupied,11362,"-37.80406023380684, 144.9554717974239"
2024-12-09T03:44:36+03:00,2024-04-09T08:04:34+03:00,7205,Present,23852,"-37.8158429355214, 144.94542414784388"
2024-12-09T03:44:36+03:00,2024-12-09T03:24:09+03:00,,Unoccupied,62323,"-37.818004480010714, 144.95758647921394"
2024-12-09T03:44:36+03:00,2024-12-09T03:10:15+03:00,7362,Present,62331,"-37.818155655067564, 144.9570580944841"
2024-12-09T03:44:36+03:00,2024-12-09T00:07:41+03:00,7362,Present,62328,"-37.81809874939145, 144.95725681122346"
2024-12-09T03:44:36+03:00,2024-12-09T02:28:29+03:00,7780,Present,65489,"-37.81286309097017, 144.9606030839106"
2024-12-09T03:44:36+03:00,2024-12-09T02:51:55+03:00,7551,Present,65447,"-37.812522292713346, 144.96147743375732"
2024-12-09T03:44:36+03:00,2024-12-09T03:31:29+03:00,7191,Unoccupied,23951,"-37.81381359654105, 144.94007461187073"
2024-12-09T03:44:36+03:00,2024-12-09T01:47:59+03:00,7191,Present,23952,"-37.81376197296319, 144.94020842149936"
2024-12-09T03:44:36+03:00,2024-12-09T02:25:52+03:00,7193,Present,15008,"-37.81443674439306, 144.93986060733064"
2024-12-09T03:44:36+03:00,2024-12-09T02:25:19+03:00,7220,Unoccupied,14992,"-37.813153033720134, 144.93677276581576"
2024-12-09T03:44:36+03:00,2024-12-09T02:30:28+03:00,7220,Unoccupied,14998,"-37.81414342826124, 144.93736491809432"
2024-12-09T03:44:36+03:00,2024-12-09T03:37:52+03:00,7220,Unoccupied,14997,"-37.81443301063047, 144.9375402290621"
2024-12-09T03:44:36+03:00,2024-12-09T01:48:25+03:00,7220,Present,14996,"-37.81424102885472, 144.9374236351444"
2024-12-09T03:44:36+03:00,2024-12-09T03:35:28+03:00,7624,Present,57327,"-37.81295734679007, 144.95402114690148"
2024-12-09T03:44:36+03:00,2024-12-09T01:46:52+03:00,7251,Present,16411,"-37.80956615740753, 144.98112343591654"
2024-12-09T03:44:36+03:00,2024-12-09T02:47:03+03:00,7251,Present,16408,"-37.80937415030871, 144.98115513323194"
2024-12-09T03:44:36+03:00,2024-12-09T03:24:34+03:00,7251,Present,16407,"-37.80940452376689, 144.98115012140352"
2024-12-09T03:44:36+03:00,2024-12-09T02:53:07+03:00,7251,Present,16421,"-37.809927937944025, 144.98106352944617"
2024-12-09T03:44:36+03:00,2024-12-09T03:06:35+03:00,7251,Present,16418,"-37.80979840579508, 144.98108493186783"
2024-12-09T03:44:36+03:00,2024-12-09T03:25:50+03:00,7252,Present,17378,"-37.809846723724554, 144.9809029872756"
2024-12-09T03:44:36+03:00,2024-12-09T03:21:30+03:00,7251,Present,16420,"-37.8099511644713, 144.98105969189004"
2024-12-09T03:44:36+03:00,2024-12-09T03:36:41+03:00,7251,Present,16412,"-37.80973855278721, 144.98109482168059"
2024-12-09T03:44:36+03:00,2024-12-08T21:01:38+03:00,7252,Present,17379,"-37.80952504893162, 144.98095610060994"
2024-12-09T03:44:36+03:00,2024-12-09T02:33:08+03:00,7251,Present,16406,"-37.80943489724403, 144.98114510787968"
2024-12-09T03:44:36+03:00,2024-12-09T03:11:45+03:00,7251,Present,16410,"-37.8095965262713, 144.98111841791226"
2024-12-09T03:44:36+03:00,2024-11-03T12:57:46+03:00,7302,Present,17829,"-37.817594548242845, 144.98198047448764"
2024-12-09T03:44:36+03:00,2024-11-03T08:40:17+03:00,7302,Unoccupied,17832,"-37.81776328170266, 144.98195143362153"
2024-12-09T03:44:36+03:00,2024-11-03T08:01:44+03:00,7302,Unoccupied,17838,"-37.818100771376784, 144.98189391235002"
2024-12-09T03:44:36+03:00,2024-11-03T10:01:41+03:00,7302,Unoccupied,17842,"-37.818325659030904, 144.98185479447943"
2024-12-09T03:44:36+03:00,2024-11-03T10:43:20+03:00,7302,Unoccupied,17844,"-37.81843814954633, 144.98183506987596"
2024-12-09T03:44:36+03:00,2024-11-03T09:28:47+03:00,7302,Unoccupied,17833,"-37.817819533251466, 144.98194186601359"
2024-12-09T03:44:36+03:00,2024-11-03T09:07:05+03:00,7302,Unoccupied,17830,"-37.81765078540836, 144.98197075682265"
2024-12-09T03:44:36+03:00,2024-11-03T10:10:07+03:00,7302,Unoccupied,17834,"-37.817875784818, 144.98193229724149"
2024-12-09T03:44:36+03:00,2024-12-08T14:03:24+03:00,7716,Present,9469,"-37.805734662535905, 144.9572159972663"
2024-12-09T03:44:36+03:00,2024-12-09T03:30:29+03:00,7716,Present,9470,"-37.805760093024816, 144.95721152002614"
2024-12-09T03:44:36+03:00,2024-12-09T02:47:51+03:00,7716,Present,9421,"-37.80576289273881, 144.95708513808114"
2024-12-09T03:44:36+03:00,2024-12-09T02:34:04+03:00,7716,Present,9418,"-37.80541535820775, 144.95714608281074"
2024-12-09T03:44:36+03:00,2024-12-09T02:52:05+03:00,7721,Unoccupied,24040,"-37.80521974641346, 144.95719414016145"
2024-12-09T03:44:36+03:00,2024-12-07T06:24:05+03:00,7721,Present,9448,"-37.80514076384679, 144.95732101125913"
2024-12-09T03:44:36+03:00,2024-12-08T20:22:46+03:00,7716,Present,9465,"-37.80558304879909, 144.95724279295467"
2024-12-09T03:44:36+03:00,2024-12-08T21:36:11+03:00,7721,Present,9451,"-37.80521972507455, 144.9573070430717"
2024-12-09T03:44:36+03:00,2024-12-08T20:05:00+03:00,7716,Present,9463,"-37.805531292177804, 144.95725194067245"
2024-12-09T03:44:36+03:00,2024-12-09T03:25:22+03:00,7716,Present,9466,"-37.805608925532866, 144.95723821296409"
2024-12-09T03:44:36+03:00,2024-12-09T03:26:59+03:00,7721,Unoccupied,9456,"-37.805325383750784, 144.95728837155994"
2024-12-09T03:44:36+03:00,2024-12-09T02:51:17+03:00,7721,Unoccupied,9442,"-37.80493178364415, 144.95735802135704"
2024-12-09T03:44:36+03:00,2024-12-09T01:31:41+03:00,7721,Unoccupied,9441,"-37.804906473454636, 144.95736249449726"
2024-12-09T03:44:36+03:00,2024-12-09T03:23:42+03:00,7721,Present,24049,"-37.80480216953245, 144.95726677599734"
2024-12-09T03:44:36+03:00,2024-12-08T12:50:28+03:00,7721,Unoccupied,23972,"-37.80464959517572, 144.95729372405316"
2024-12-09T03:44:36+03:00,2024-12-08T13:28:23+03:00,7721,Unoccupied,23974,"-37.80459873766425, 144.95730270689631"
2024-12-09T03:44:36+03:00,2024-12-09T01:10:56+03:00,7721,Unoccupied,23976,"-37.8045478801612, 144.95731168970116"
2024-12-09T03:44:36+03:00,2024-12-08T23:38:19+03:00,7721,Present,9435,"-37.804714647547314, 144.95739641052012"
2024-12-09T03:44:36+03:00,2024-12-09T01:29:09+03:00,7721,Present,9437,"-37.80476639659502, 144.95738725944153"
2024-12-09T03:44:36+03:00,2024-12-08T23:35:14+03:00,7716,Unoccupied,9426,"-37.80453352540836, 144.95742843296358"
2024-12-09T03:44:36+03:00,2024-12-09T03:12:32+03:00,7716,Present,9430,"-37.80461115168945, 144.9574147083638"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:10+03:00,7615,Present,54617,"-37.81141555471598, 144.95919110655336"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:14+03:00,7232,Present,21492,"-37.81331527110336, 144.93928156838024"
2024-12-09T03:44:36+03:00,2024-12-09T03:37:22+03:00,7232,Present,21491,"-37.813364550400415, 144.93931135842863"
2024-12-09T03:44:36+03:00,2024-12-09T03:31:30+03:00,7232,Unoccupied,24004,"-37.813702305712596, 144.93951655864066"
2024-12-09T03:44:36+03:00,2024-12-08T22:25:13+03:00,7219,Present,69943,"-37.82250487011976, 144.95216400545675"
2024-12-09T03:44:36+03:00,2024-12-08T13:40:46+03:00,,Present,69979,"-37.82256066811671, 144.95253120774296"
2024-12-09T03:44:36+03:00,2024-12-09T03:38:52+03:00,7178,Unoccupied,13420,"-37.819681768663415, 144.94433035325386"
2024-12-09T03:44:36+03:00,2024-12-09T03:19:11+03:00,7178,Present,13423,"-37.819656465631084, 144.94441725659843"
2024-12-09T03:44:36+03:00,2023-04-13T21:30:06+03:00,,Unoccupied,18040,"-37.811433965722195, 144.96126295380472"
2024-12-09T03:44:36+03:00,2024-12-05T03:21:59+03:00,7053,Present,10285,"-37.79495360391401, 144.97173134630543"
2024-12-09T03:44:36+03:00,2024-12-09T02:37:10+03:00,7053,Unoccupied,10283,"-37.79497966524963, 144.9719705034874"
2024-12-09T03:44:36+03:00,2024-12-08T14:16:47+03:00,7053,Present,24369,"-37.79506182972317, 144.97271754964473"
2024-12-09T03:44:36+03:00,2024-12-08T04:55:48+03:00,7053,Present,24420,"-37.795050730658254, 144.97261487811386"
2024-12-09T03:44:36+03:00,2024-12-07T02:37:17+03:00,7049,Present,10292,"-37.79518653207636, 144.9721837897584"
2024-12-09T03:44:36+03:00,2024-12-09T00:18:21+03:00,7049,Unoccupied,10289,"-37.79509907800954, 144.97137500175876"
2024-12-09T03:44:36+03:00,2024-12-09T03:16:44+03:00,7049,Unoccupied,24422,"-37.79523903245119, 144.9726738449603"
2024-12-09T03:44:36+03:00,2024-12-04T14:44:06+03:00,7049,Present,24426,"-37.795172433212144, 144.97205152453165"
2024-12-09T03:44:36+03:00,2024-12-04T00:00:34+03:00,7628,Unoccupied,51817,"-37.81411247197535, 144.96882433591503"
2024-12-09T03:44:36+03:00,2024-12-09T03:13:15+03:00,7628,Present,51816,"-37.81416327510976, 144.96884762301715"
2024-12-09T03:44:36+03:00,2024-12-09T01:45:53+03:00,7674,Present,51857,"-37.81430890820657, 144.96866643920868"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:10+03:00,7400,Present,50931,"-37.81365978793906, 144.9712104418848"
2024-12-09T03:44:36+03:00,2024-12-09T02:27:26+03:00,7170,Present,13444,"-37.81961385206357, 144.94424841015024"
2024-12-09T03:44:36+03:00,2023-08-21T03:09:03+03:00,7800,Present,24505,"-37.79756250415984, 144.95759881813447"
2024-12-09T03:44:36+03:00,2024-03-31T04:19:05+03:00,7800,Present,24506,"-37.79750873359818, 144.95760572636885"
2024-12-09T03:44:36+03:00,2024-11-28T08:38:05+03:00,,Unoccupied,51160,"-37.811619230539065, 144.97044012999487"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:05+03:00,7529,Unoccupied,62758,"-37.81367850953133, 144.9690010590787"
2024-12-09T03:44:36+03:00,2024-12-09T03:33:49+03:00,7508,Present,62884,"-37.81431443906632, 144.96680208673934"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:39+03:00,7792,Present,58012,"-37.81773001493447, 144.95418519218777"
2024-12-09T03:44:36+03:00,2024-12-09T00:53:17+03:00,7333,Unoccupied,63076,"-37.81584843572429, 144.96159640606774"
2024-12-09T03:44:36+03:00,2024-12-09T03:35:29+03:00,7631,Unoccupied,51631,"-37.81649658880538, 144.96967673346956"
2024-12-09T03:44:36+03:00,2024-12-08T22:53:01+03:00,7630,Present,51635,"-37.81624312678647, 144.96955996202877"
2024-12-09T03:44:36+03:00,2024-12-09T02:31:46+03:00,7630,Present,51638,"-37.8160785137767, 144.9694841522899"
2024-12-09T03:44:36+03:00,2024-12-09T03:16:58+03:00,7630,Present,51637,"-37.81613310227557, 144.9695092772621"
2024-12-09T03:44:36+03:00,2024-12-09T00:48:38+03:00,7253,Present,17442,"-37.810315602997036, 144.97565625947374"
2024-12-09T03:44:36+03:00,2024-12-09T03:39:36+03:00,7253,Unoccupied,17435,"-37.81008794630179, 144.97569398622227"
2024-12-09T03:44:36+03:00,2024-12-08T21:50:43+03:00,7253,Present,17429,"-37.80989306132335, 144.97572600850995"
2024-12-09T03:44:36+03:00,2024-12-09T03:07:29+03:00,7253,Present,17434,"-37.8100554197271, 144.97569936474463"
2024-12-09T03:44:36+03:00,2024-12-08T21:51:46+03:00,7253,Present,17431,"-37.809957839970366, 144.97571550085905"
2024-12-09T03:44:36+03:00,2024-12-09T00:45:42+03:00,7253,Present,17441,"-37.810283032379985, 144.97566159211016"
2024-12-09T03:44:36+03:00,2024-12-09T03:26:45+03:00,7280,Present,5924,"-37.81183232424732, 144.97570556872336"
2024-12-09T03:44:36+03:00,2024-12-09T03:12:09+03:00,7278,Present,5945,"-37.81207246933754, 144.97685733187535"
2024-12-09T03:44:36+03:00,2024-12-09T00:27:06+03:00,7278,Present,5932,"-37.811944023566255, 144.9756849950074"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:01+03:00,7278,Unoccupied,5961,"-37.812140975123214, 144.97748766724575"
2024-12-09T03:44:36+03:00,2024-12-08T23:32:13+03:00,7278,Present,5934,"-37.81197519369269, 144.9759723369881"
2024-12-09T03:44:36+03:00,2024-12-09T02:34:57+03:00,7278,Present,5927,"-37.81190422193974, 144.97532416705812"
2024-12-09T03:44:36+03:00,2024-12-09T02:21:43+03:00,7278,Present,5939,"-37.81201309072601, 144.9763151872953"
2024-12-09T03:44:36+03:00,2024-12-09T02:40:54+03:00,7278,Present,5930,"-37.811928342607, 144.97554279926936"
2024-12-09T03:44:36+03:00,2024-11-02T21:53:48+03:00,7270,Present,24596,"-37.81124812440662, 144.98618132797134"
2024-12-09T03:44:36+03:00,2024-11-03T12:48:19+03:00,7270,Unoccupied,24594,"-37.811140968206836, 144.98619944973967"
2024-12-09T03:44:36+03:00,2024-11-03T11:57:20+03:00,7270,Unoccupied,24592,"-37.81103381200096, 144.98621757201624"
2024-12-09T03:44:36+03:00,2024-11-03T10:00:44+03:00,7255,Unoccupied,17920,"-37.811833927892636, 144.98640344216193"
2024-12-09T03:44:36+03:00,2024-11-03T07:06:25+03:00,7255,Unoccupied,17940,"-37.81198301678096, 144.98775320534077"
2024-12-09T03:44:36+03:00,2024-11-03T07:07:54+03:00,7255,Unoccupied,17937,"-37.811960654510244, 144.98755074018692"
2024-12-09T03:44:36+03:00,2024-11-03T10:09:32+03:00,7255,Unoccupied,18154,"-37.81181927663579, 144.9862708332184"
2024-12-09T03:44:36+03:00,2024-11-03T09:05:27+03:00,7255,Unoccupied,17935,"-37.81194574600096, 144.98741576425527"
2024-12-09T03:44:36+03:00,2024-11-03T10:21:30+03:00,7255,Unoccupied,17929,"-37.81190101996481, 144.9870108345574"
2024-12-09T03:44:36+03:00,2024-11-03T15:34:59+03:00,7255,Unoccupied,17923,"-37.81185629211796, 144.9866059065343"
2024-12-09T03:44:36+03:00,2024-11-03T14:03:19+03:00,7255,Unoccupied,17942,"-37.81199767649973, 144.98788593223867"
2024-12-09T03:44:36+03:00,2024-11-03T15:06:50+03:00,7255,Unoccupied,17922,"-37.81184883756141, 144.9865384182138"
2024-12-09T03:44:36+03:00,2024-11-03T10:32:32+03:00,7255,Unoccupied,17939,"-37.81197556288564, 144.98768571732742"
2024-12-09T03:44:36+03:00,2024-12-09T03:15:47+03:00,7247,Present,17465,"-37.810762405879316, 144.9767310953801"
2024-12-09T03:44:36+03:00,2024-12-09T01:45:34+03:00,7247,Present,17454,"-37.810683569183226, 144.97600564630014"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:16+03:00,7247,Present,17461,"-37.81073265315156, 144.97645686934112"
2024-12-09T03:44:36+03:00,2024-12-09T03:40:25+03:00,7247,Unoccupied,17464,"-37.81075417553171, 144.97665521951174"
2024-12-09T03:44:36+03:00,2024-12-09T02:18:57+03:00,7247,Present,17474,"-37.81087034733605, 144.97772244040857"
2024-12-09T03:44:36+03:00,2024-12-09T02:47:57+03:00,7247,Present,17515,"-37.81094996879011, 144.97674474286174"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:38+03:00,7247,Unoccupied,17513,"-37.81093540705386, 144.97661099821943"
2024-12-09T03:44:36+03:00,2024-12-09T02:59:09+03:00,7247,Present,17517,"-37.81096486029742, 144.97688247485257"
2024-12-09T03:44:36+03:00,2024-12-09T03:32:56+03:00,7402,Present,50818,"-37.814448830032916, 144.97174636306153"
2024-12-09T03:44:36+03:00,2024-12-09T03:34:56+03:00,7260,Unoccupied,20640,"-37.80934708421358, 144.97832227791164"
2024-12-09T03:44:36+03:00,2024-12-09T03:40:44+03:00,7258,Unoccupied,22948,"-37.810269603539936, 144.97812841896123"
2024-12-09T03:44:36+03:00,2024-12-09T02:30:54+03:00,7258,Present,22945,"-37.810711795761215, 144.97805469947485"
2024-12-09T03:44:36+03:00,2024-12-09T02:26:55+03:00,7259,Present,23017,"-37.8115050917861, 144.97792234492047"
2024-12-09T03:44:36+03:00,2024-11-27T08:12:14+03:00,7258,Unoccupied,23030,"-37.81038397300706, 144.97834636455923"
2024-12-09T03:44:36+03:00,2024-12-09T03:19:30+03:00,7258,Present,23024,"-37.81073958206347, 144.97828979044507"
2024-12-09T03:44:36+03:00,2024-12-09T03:31:11+03:00,7258,Present,23033,"-37.810230427024415, 144.97837239923848"
2024-12-09T03:44:36+03:00,2024-12-09T03:14:15+03:00,7258,Unoccupied,22949,"-37.810948345587676, 144.97825469788137"
2024-12-09T03:44:36+03:00,2024-11-03T10:05:17+03:00,7271,Unoccupied,18146,"-37.8114174837515, 144.98858217388982"
2024-12-09T03:44:36+03:00,2024-11-03T10:05:38+03:00,7271,Unoccupied,18144,"-37.81135986551536, 144.9885920882794"
2024-12-09T03:44:36+03:00,2024-11-03T09:58:54+03:00,7271,Unoccupied,18148,"-37.8115326736643, 144.9885622630107"
2024-12-09T03:44:36+03:00,2024-12-09T03:33:04+03:00,7503,Present,67216,"-37.81124426926189, 144.9579464896738"
2024-12-09T03:44:36+03:00,2024-08-16T06:27:58+03:00,7503,Present,67215,"-37.81122572685261, 144.95801049557127"
2024-12-09T03:44:36+03:00,2024-12-09T03:27:43+03:00,7949,Present,67334,"-37.81230363471879, 144.9542439012972"
2024-12-09T03:44:36+03:00,2024-12-09T03:28:34+03:00,7547,Unoccupied,66453,"-37.81324417394733, 144.95518414951619"
2024-12-09T03:44:36+03:00,2024-12-08T21:33:47+03:00,7455,Present,61411,"-37.81846855746919, 144.9603119383182"
2024-12-09T03:44:36+03:00,2024-12-09T02:45:28+03:00,7438,Present,60730,"-37.82058682406095, 144.95714015346647"
2024-12-09T03:44:36+03:00,2024-12-09T03:30:57+03:00,7764,Present,65025,"-37.8097630579857, 144.97052903618362"
2024-12-09T03:44:36+03:00,2024-12-09T03:05:10+03:00,7764,Present,65024,"-37.80973872185618, 144.97061187394345"
2024-12-09T03:44:36+03:00,2024-12-09T01:14:47+03:00,7763,Present,65017,"-37.80959410059695, 144.9711033282569"
2024-12-09T03:44:36+03:00,2024-12-09T01:54:28+03:00,7639,Present,52213,"-37.8103743707447, 144.96711375461814"
2024-12-09T03:44:36+03:00,2024-12-09T03:15:43+03:00,,Present,61934,"-37.815301568828914, 144.96691916880764"
2024-12-09T03:44:36+03:00,2024-12-09T03:25:09+03:00,7627,Present,52317,"-37.809278658077574, 144.96660869692508"
2024-12-09T03:44:36+03:00,2024-12-09T03:08:37+03:00,7474,Present,56711,"-37.819058968305484, 144.95707939795471"
2024-12-09T03:44:36+03:00,2024-12-09T02:30:40+03:00,7479,Present,56624,"-37.81978397145072, 144.95716600226694"
2024-12-09T03:44:36+03:00,2024-12-08T23:56:43+03:00,7478,Unoccupied,56612,"-37.81989098642812, 144.95746372599973"
2024-12-09T03:44:36+03:00,2024-12-09T01:58:37+03:00,7478,Present,56613,"-37.819837521751, 144.9574391579276"
2024-12-09T03:44:36+03:00,2024-12-09T03:42:00+03:00,7624,Present,57315,"-37.812932272699, 144.95426075965474"
2024-12-09T03:44:36+03:00,2024-12-09T03:39:57+03:00,7624,Present,57314,"-37.812982959667174, 144.95428429383023"
2024-12-09T03:44:36+03:00,2024-12-09T02:50:45+03:00,7621,Present,57216,"-37.81376059419755, 144.95464575261047"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:59+03:00,7696,Present,53914,"-37.81841252147747, 144.96239243696846"
2024-12-09T03:44:36+03:00,2024-12-06T04:52:48+03:00,7358,Unoccupied,61830,"-37.814567458989146, 144.96942272705792"
2024-12-09T03:44:36+03:00,2024-12-08T23:04:29+03:00,7434,Present,60435,"-37.81863446449026, 144.96374150071273"
2024-12-09T03:44:36+03:00,2024-10-02T02:28:05+03:00,7549,Present,66019,"-37.81010741367011, 144.96578340582943"
2024-12-09T03:44:36+03:00,2024-04-04T02:11:29+03:00,7537,Present,63336,"-37.81752919296524, 144.95577029762285"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:19+03:00,7686,Unoccupied,57926,"-37.81951168305361, 144.95448607010178"
2024-12-09T03:44:36+03:00,2024-04-09T09:26:11+03:00,7938,Present,23853,"-37.81177122238094, 144.95233414051393"
2024-12-09T03:44:36+03:00,2024-03-21T00:59:45+03:00,7076,Unoccupied,22344,"-37.80641652807154, 144.96583221044196"
2024-12-09T03:44:36+03:00,2024-04-05T05:09:27+03:00,7076,Unoccupied,22328,"-37.80571210758782, 144.96619362350773"
2024-12-09T03:44:36+03:00,2024-12-09T03:28:54+03:00,7725,Present,9583,"-37.80405160418521, 144.9495431284868"
2024-12-09T03:44:36+03:00,2024-12-09T03:16:05+03:00,7725,Present,9590,"-37.80363146104051, 144.9496171860684"
2024-12-09T03:44:36+03:00,2024-12-09T02:35:22+03:00,7753,Present,9621,"-37.804978220013204, 144.9486693904018"
2024-12-09T03:44:36+03:00,2024-12-09T02:08:40+03:00,7753,Unoccupied,9622,"-37.8049750808603, 144.94864127922932"
2024-12-09T03:44:36+03:00,2024-06-27T10:08:24+03:00,7753,Unoccupied,9646,"-37.805078584473186, 144.94863255977103"
2024-12-09T03:44:36+03:00,2024-12-08T22:40:35+03:00,7930,Unoccupied,9734,"-37.81051864102663, 144.94925120073324"
2024-12-09T03:44:36+03:00,2024-12-08T23:39:04+03:00,7939,Unoccupied,57644,"-37.8099405203108, 144.95261297928766"
2024-12-09T03:44:36+03:00,2024-12-07T14:19:43+03:00,7939,Unoccupied,57643,"-37.80999043132775, 144.95263935688112"
2024-12-09T03:44:36+03:00,2024-12-08T11:55:06+03:00,7923,Unoccupied,10854,"-37.8063942128055, 144.9550575283506"
2024-12-09T03:44:36+03:00,2024-12-02T02:50:03+03:00,7981,Present,10925,"-37.80538386973119, 144.95012639522247"
2024-12-09T03:44:36+03:00,2024-12-07T02:53:25+03:00,7988,Present,11238,"-37.80643745187663, 144.95385246610408"
2024-12-09T03:44:36+03:00,2024-12-09T02:08:16+03:00,7993,Unoccupied,11248,"-37.807315007041765, 144.95450470333054"
2024-12-09T03:44:36+03:00,2024-12-09T02:51:02+03:00,7532,Present,63215,"-37.81677815686639, 144.95799762915135"
2024-12-09T03:44:36+03:00,2024-12-09T00:49:43+03:00,7728,Present,12029,"-37.798338082915045, 144.9530434331918"
2024-12-09T03:44:36+03:00,2024-12-09T03:32:00+03:00,7350,Present,56529,"-37.81645884824586, 144.95723003303436"
2024-12-09T03:44:36+03:00,2024-12-09T03:39:36+03:00,7474,Present,56718,"-37.81870223318014, 144.95691458482557"
2024-12-09T03:44:36+03:00,2024-12-09T02:12:38+03:00,7436,Present,60137,"-37.81635684169974, 144.97153070955025"
2024-12-09T03:44:36+03:00,2024-12-09T03:42:55+03:00,7512,Present,62642,"-37.81248804694738, 144.97302357356688"
2024-12-09T03:44:36+03:00,2024-12-09T03:36:57+03:00,7727,Present,14857,"-37.8009934710212, 144.95637587995068"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:03+03:00,7647,Unoccupied,50517,"-37.810117223206504, 144.972345058043"
2024-12-09T03:44:36+03:00,2024-12-08T07:23:39+03:00,7630,Present,51615,"-37.816135024219605, 144.96975660668517"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:46+03:00,7356,Unoccupied,61930,"-37.81520998207401, 144.96723211000312"
2024-12-09T03:44:36+03:00,2024-10-11T08:26:17+03:00,7549,Present,66068,"-37.81029947853821, 144.96531061970745"
2024-12-09T03:44:36+03:00,2023-12-03T23:55:25+03:00,,Present,16781,"-37.81398845485765, 144.95752651883566"
2024-12-09T03:44:36+03:00,2024-12-09T02:52:51+03:00,7625,Present,52027,"-37.81227741625465, 144.96773303708386"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:21+03:00,7592,Unoccupied,53940,"-37.81807459692086, 144.96211177171074"
2024-12-09T03:44:36+03:00,2024-12-09T01:49:45+03:00,7348,Present,21532,"-37.83507967210864, 144.97782129040343"
2024-12-09T03:44:36+03:00,2024-12-09T03:42:28+03:00,7757,Present,22021,"-37.799179212075586, 144.9536675138399"
2024-12-09T03:44:36+03:00,2024-11-29T15:39:27+03:00,,Unoccupied,63965,"-37.81563682178842, 144.95865296609833"
2024-12-09T03:44:36+03:00,2024-12-09T03:19:18+03:00,7610,Present,54541,"-37.812155027723215, 144.95940103957327"
2024-12-09T03:44:36+03:00,2024-12-09T01:43:18+03:00,7551,Present,65460,"-37.812745913285035, 144.96062414113032"
2024-12-09T03:44:36+03:00,2024-12-09T03:27:43+03:00,7163,Unoccupied,18575,"-37.81932623235019, 144.94863069427277"
2024-12-09T03:44:36+03:00,2024-12-09T03:14:10+03:00,7186,Present,15096,"-37.821337911719226, 144.94386644680426"
2024-12-09T03:44:36+03:00,2024-12-09T03:01:59+03:00,7434,Present,60425,"-37.81856131050917, 144.9633232948234"
2024-12-09T03:44:36+03:00,2024-12-09T02:51:41+03:00,,Unoccupied,63011,"-37.815287626783736, 144.96330614662787"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:10+03:00,7659,Unoccupied,50122,"-37.814139620901145, 144.9742325651239"
